vessel_volume,feed_temperature,feed_mass_flow,tr2-butene_mass_fr,feed_mass_dens,prod_mass_dens,prod_temperature
0.11,35.0,2.1389,0.8685,607.2332,558.5545,59.2856
0.11,35.0,2.1389,0.8685,607.2332,558.5545,59.2856
0.11,35.0,2.1389,0.8685,607.2332,558.5545,59.2856
0.11,38.0,2.1389,0.8678,603.5113,554.949,61.8406
0.11,39.0,2.1389,0.8675,602.261,553.7348,62.6922
0.11,39.0,2.1389,0.867,599.7452,551.2866,64.3959
0.11,41.0,2.1389,0.867,599.7452,551.2866,64.3959
0.11,41.0,2.1389,0.867,599.7452,551.2866,64.3959
0.11,41.0,2.1389,0.8663,595.9325,547.5642,66.9511
0.11,44.0,2.1389,0.8663,595.9325,547.5642,66.9511
0.11,44.0,2.1389,0.8663,595.9325,547.5642,66.9511
0.11,44.0,2.1389,0.8663,592.0707,543.7783,69.5058
0.11,47.0,2.1389,0.8654,592.0707,543.7783,69.5058
0.11,47.0,2.1389,0.8654,592.0707,543.7783,69.5058
0.11,49.0,2.1389,0.8649,589.4674,541.2173,71.2085
0.11,51.0,2.1389,0.8643,586.8402,538.6256,72.9102
0.11,51.0,2.1389,0.8643,586.8402,538.6256,72.9102
0.11,51.0,2.1389,0.8643,586.8402,538.6256,72.9102
0.11,51.0,2.1389,0.8643,586.8402,538.6256,72.9102
0.11,51.0,2.1389,0.8643,586.8402,538.6256,72.9102
0.11,19.0,2.3056,0.8637,626.4195,577.3923,46.2973
0.11,20.0,2.3056,0.8635,625.2501,576.2831,46.2973
0.11,20.0,2.3056,0.8635,622.9003,574.0501,47.9976
0.11,22.0,2.3056,0.863,622.9003,574.0501,47.9976
0.11,23.0,2.3056,0.8628,621.7197,572.9264,48.848
0.11,23.0,2.3056,0.8628,621.7197,572.9264,48.848
0.11,23.0,2.3056,0.8628,621.7197,572.9264,48.848
0.11,23.0,2.3056,0.8628,621.7197,572.9264,48.848
0.11,23.0,2.3056,0.8628,621.7197,572.9264,48.848
0.11,23.0,2.3056,0.8628,621.7197,572.9264,48.848
0.11,29.0,2.3056,0.8613,614.5528,566.0747,53.9561
0.11,30.0,2.3056,0.8611,613.3439,564.9159,54.8069
0.11,32.0,2.3056,0.8606,610.913,562.5785,56.511
0.11,32.0,2.3056,0.8606,610.913,562.5785,56.511
0.11,32.0,2.3056,0.8606,610.913,562.5785,56.511
0.11,32.0,2.3056,0.8606,610.913,562.5785,59.0679
0.11,35.0,2.3056,0.8598,607.2332,559.0295,59.0679
0.11,35.0,2.3056,0.8598,607.2332,559.0295,59.0679
0.11,35.0,2.3056,0.8598,607.2332,559.0295,59.0679
0.11,35.0,2.3056,0.8598,607.2332,559.0295,59.0679
0.11,35.0,2.3056,0.8598,601.0057,552.991,63.3325
0.11,40.0,2.3056,0.8585,601.0057,552.991,63.3325
0.11,40.0,2.3056,0.858,598.4796,550.5335,65.0365
0.11,42.0,2.3056,0.8577,597.2088,549.2938,65.8892
0.11,43.0,2.3056,0.8577,597.2088,549.2938,65.8892
0.11,44.0,2.3056,0.8574,595.9325,548.047,66.7418
0.11,46.0,2.3056,0.8569,593.3636,545.5322,68.4471
0.11,46.0,2.3056,0.8569,593.3636,545.5322,68.4471
0.11,46.0,2.3056,0.8569,593.3636,545.5322,68.4471
0.11,46.0,2.3056,0.8569,593.3636,541.7053,71.0041
0.11,49.0,2.3056,0.8557,588.1569,540.4144,71.8561
0.11,50.0,2.3056,0.8557,588.1569,540.4144,71.8561
0.11,51.0,2.4722,0.8467,586.8402,539.5924,72.5115
0.11,51.0,2.4722,0.8467,586.8402,539.5924,72.5115
0.11,51.0,2.4722,0.8467,586.8402,539.5924,72.5115
0.11,51.0,2.4722,0.8467,586.8402,539.5924,72.5115
0.11,51.0,2.4722,0.8467,586.8402,539.5924,72.5115
0.11,51.0,2.4722,0.8549,624.0771,575.6262,46.9213
0.11,21.0,2.4722,0.8546,622.9003,574.5079,47.7723
0.11,22.0,2.4722,0.8546,622.9003,574.5079,48.6236
0.11,23.0,2.4722,0.8544,621.7197,573.3845,48.6236
0.11,23.0,2.4722,0.8544,621.7197,573.3845,48.6236
0.11,23.0,2.4722,0.8544,621.7197,573.3845,48.6236
0.11,27.0,2.4722,0.8534,616.958,568.839,52.0325
0.11,27.0,2.4722,0.8534,615.7575,567.6918,52.8835
0.11,28.0,2.4722,0.8531,615.7575,567.6918,52.8835
0.11,29.0,2.4722,0.8529,614.5528,566.5376,53.7361
0.11,29.0,2.4722,0.8529,614.5528,566.5376,53.7361
0.11,29.0,2.4722,0.8529,614.5528,566.5376,53.7361
0.11,33.0,2.4722,0.8519,609.691,561.8634,57.1491
0.11,33.0,2.4722,0.8519,609.691,561.8634,57.1491
0.11,33.0,2.4722,0.8519,609.691,561.8634,57.1491
0.11,33.0,2.4722,0.8519,609.691,561.8634,57.1491
0.11,33.0,2.4722,0.8519,609.691,561.8634,57.1491
0.11,37.0,2.4722,0.8508,604.7568,557.0976,61.4148
0.11,38.0,2.4722,0.8505,603.5113,555.8939,61.4148
0.11,38.0,2.4722,0.8499,601.0057,553.462,63.1222
0.11,40.0,2.4722,0.8499,601.0057,553.462,63.9758
0.11,41.0,2.4722,0.8497,599.7452,552.2365,63.9758
0.11,41.0,2.4722,0.8497,599.7452,552.2365,63.9758
0.11,41.0,2.4722,0.8497,599.7452,552.2365,63.9758
0.11,45.0,2.4722,0.8485,594.6508,547.264,67.392
0.11,45.0,2.4722,0.8485,594.6508,547.264,67.392
0.11,45.0,2.4722,0.8485,594.6508,547.264,67.392
0.11,45.0,2.4722,0.8485,594.6508,547.264,67.392
0.11,45.0,2.4722,0.8485,594.6508,547.264,67.392
0.11,49.0,2.4722,0.8473,589.4674,542.1802,70.8054
0.11,49.0,2.4722,0.8473,589.4674,542.1802,70.8054
0.11,49.0,2.4722,0.8473,589.4674,542.1802,70.8054
0.11,49.0,2.4722,0.8473,589.4674,542.1802,70.8054
0.11,49.0,2.6389,0.8474,627.5852,579.3996,44.1449
0.11,18.0,2.6389,0.8474,627.5852,579.3996,44.1449
0.11,18.0,2.6389,0.8474,627.5852,579.3996,44.1449
0.11,20.0,2.6389,0.8469,625.2501,577.1874,45.8476
0.11,20.0,2.6389,0.8469,625.2501,577.1874,45.8476
0.11,20.0,2.6389,0.8469,625.2501,577.1874,45.8476
0.11,20.0,2.6389,0.8469,625.2501,577.1874,45.8476
0.11,24.0,2.6389,0.8459,620.5352,572.7038,49.2573
0.11,24.0,2.6389,0.8459,620.5352,572.7038,49.2573
0.11,24.0,2.6389,0.8459,620.5352,572.7038,49.2573
0.11,28.0,2.6389,0.8449,615.7575,568.1415,52.6691
0.11,29.0,2.6389,0.8446,614.5528,566.9895,53.5212
0.11,29.0,2.6389,0.8446,614.5528,566.9895,53.5212
0.11,29.0,2.6389,0.8446,614.5528,566.9895,53.5212
0.11,32.0,2.6389,0.8438,610.913,563.4955,56.0825
0.11,32.0,2.6389,0.8435,609.691,562.3196,56.9365
0.11,33.0,2.6389,0.8435,609.691,562.3196,56.9365
0.11,33.0,2.6389,0.8435,609.691,562.3196,56.9365
0.11,33.0,2.6389,0.8435,609.691,562.3196,56.9365
0.11,33.0,2.6389,0.8424,604.7568,557.5546,60.3556
0.11,37.0,2.6389,0.8424,604.7568,557.5546,60.3556
0.11,39.0,2.6389,0.8418,602.261,555.1422,62.0608
0.11,39.0,2.6389,0.8415,601.0057,553.9213,62.9172
0.11,40.0,2.6389,0.8415,601.0057,553.9213,63.7718
0.11,41.0,2.6389,0.8412,599.7452,552.6965,63.7718
0.11,42.0,2.6389,0.8409,598.4796,551.4651,64.6264
0.11,44.0,2.6389,0.8403,595.9325,548.9818,66.3356
0.11,44.0,2.6389,0.8403,595.9325,548.9818,66.3356
0.11,44.0,2.6389,0.8403,595.9325,548.9818,66.3356
0.11,47.0,2.6389,0.8394,592.0707,545.2046,68.8989
0.11,47.0,2.6389,0.8394,592.0707,545.2046,68.8989
0.11,47.0,2.6389,0.8388,589.4674,542.6497,70.6074
0.11,49.0,2.6389,0.8388,589.4674,542.6497,70.6074
0.11,49.0,2.6389,0.8388,589.4674,542.6497,70.6074
0.11,49.0,2.6389,0.8388,589.4674,542.6497,70.6074
0.11,49.0,2.6389,0.8388,589.4674,542.6497,70.6074
0.11,17.0,2.8056,0.8397,628.7474,580.9365,43.0727
0.11,17.0,2.8056,0.8397,628.7474,580.9365,43.0727
0.11,20.0,2.8056,0.8389,625.2501,577.6263,45.6289
0.11,20.0,2.8056,0.8389,625.2501,577.6263,45.6289
0.11,20.0,2.8056,0.8389,625.2501,577.6263,45.6289
0.11,22.0,2.8056,0.8384,622.9003,575.3959,47.3344
0.11,22.0,2.8056,0.8379,620.5352,573.146,49.0408
0.11,24.0,2.8056,0.8379,620.5352,572.0137,49.8942
0.11,25.0,2.8056,0.8376,619.3468,572.0137,49.8942
0.11,27.0,2.8056,0.8371,616.958,569.7335,51.602
0.11,27.0,2.8056,0.8368,615.7575,568.5857,52.456
0.11,28.0,2.8056,0.8368,615.7575,568.5857,52.456
0.11,28.0,2.8056,0.8368,615.7575,568.5857,52.456
0.11,28.0,2.8056,0.8368,615.7575,568.5857,52.456
0.11,28.0,2.8056,0.8368,615.7575,568.5857,52.456
0.11,28.0,2.8056,0.8354,609.691,562.7631,56.7303
0.11,33.0,2.8056,0.8351,608.4644,561.5836,57.5841
0.11,34.0,2.8056,0.8351,608.4644,561.5836,57.5841
0.11,34.0,2.8056,0.8351,608.4644,561.5836,57.5841
0.11,34.0,2.8056,0.8351,608.4644,561.5836,57.5841
0.11,37.0,2.8056,0.8342,604.7568,558.0049,61.0052
0.11,38.0,2.8056,0.8339,603.5113,556.8,61.0052
0.11,39.0,2.8056,0.8336,602.261,555.5887,61.8606
0.11,39.0,2.8056,0.8336,602.261,555.5887,61.8606
0.11,39.0,2.8056,0.8336,602.261,555.5887,61.8606
0.11,39.0,2.8056,0.8336,602.261,555.5887,61.8606
0.11,39.0,2.8056,0.8321,595.9325,549.4328,66.1395
0.11,45.0,2.8056,0.8317,594.6508,548.1837,66.9936
0.11,45.0,2.8056,0.8317,593.3636,546.9255,67.849
0.11,46.0,2.8056,0.8314,593.3636,546.9255,67.849
0.11,47.0,2.8056,0.8311,592.0707,545.6601,68.7043
0.11,49.0,2.8056,0.8304,589.4674,543.107,70.4148
0.11,50.0,2.8056,0.8301,588.1569,541.8193,71.2697
0.11,50.0,2.8056,0.8301,588.1569,541.8193,71.2697
0.11,51.0,2.8056,0.8298,586.8402,540.5237,72.1245
0.11,17.0,2.9722,0.8319,628.7474,581.3658,42.8553
0.11,17.0,2.9722,0.8319,628.7474,581.3658,42.8553
0.11,17.0,2.9722,0.8319,628.7474,581.3658,42.8553
0.11,19.0,2.9722,0.8314,626.4195,579.1643,44.5609
0.11,20.0,2.9722,0.8311,625.2501,578.0567,45.414
0.11,20.0,2.9722,0.8311,622.9003,575.827,47.1213
0.11,22.0,2.9722,0.8306,622.9003,575.827,47.1213
0.11,22.0,2.9722,0.8306,622.9003,575.827,47.1213
0.11,22.0,2.9722,0.8306,619.3468,572.446,49.6837
0.11,25.0,2.9722,0.8297,619.3468,572.446,49.6837
0.11,25.0,2.9722,0.8297,619.3468,572.446,49.6837
0.11,25.0,2.9722,0.8297,619.3468,572.446,49.6837
0.11,28.0,2.9722,0.8289,615.7575,569.0193,52.2481
0.11,29.0,2.9722,0.8286,614.5528,567.8666,53.1033
0.11,29.0,2.9722,0.8286,614.5528,567.8666,53.1033
0.11,29.0,2.9722,0.8286,614.5528,567.8666,53.1033
0.11,33.0,2.9722,0.8274,609.691,563.1991,56.5269
0.11,33.0,2.9722,0.8274,609.691,563.1991,56.5269
0.11,33.0,2.9722,0.8274,609.691,563.1991,56.5269
0.11,33.0,2.9722,0.8274,609.691,563.1991,56.5269
0.11,33.0,2.9722,0.8274,609.691,563.1991,56.5269
0.11,37.0,2.9722,0.8262,604.7568,558.4409,59.9518
0.11,38.0,2.9722,0.8259,603.5113,557.2392,60.8061
0.11,40.0,2.9722,0.8253,601.0057,554.8115,62.5189
0.11,40.0,2.9722,0.8249,599.7452,553.5883,63.3752
0.11,41.0,2.9722,0.8249,599.7452,553.5883,63.3752
0.11,42.0,2.9722,0.8246,598.4796,552.3584,64.2316
0.11,42.0,2.9722,0.8246,598.4796,552.3584,64.2316
0.11,42.0,2.9722,0.8246,598.4796,552.3584,64.2316
0.11,42.0,2.9722,0.8233,593.3636,547.3682,67.6589
0.11,46.0,2.9722,0.8233,593.3636,547.3682,67.6589
0.11,46.0,2.9722,0.8233,593.3636,547.3682,67.6589
0.11,49.0,2.9722,0.8223,589.4674,543.5549,70.2257
0.11,50.0,2.9722,0.8219,588.1569,542.2681,71.0816
0.11,51.0,2.9722,0.8216,586.8402,540.9734,71.9374
0.11,51.0,2.9722,0.8216,586.8402,540.9734,71.9374
0.11,51.0,2.9722,0.8216,586.8402,540.9734,71.9374
0.11,51.0,2.9722,0.8216,586.8402,540.9734,71.9374
0.11,18.0,3.1389,0.824,627.5852,580.6888,43.4953
0.11,19.0,3.1389,0.8237,626.4195,579.5862,44.349
0.11,19.0,3.1389,0.8231,624.0771,577.3666,46.0574
0.11,21.0,3.1389,0.8231,624.0771,576.2499,46.9119
0.11,22.0,3.1389,0.8228,622.9003,576.2499,46.9119
0.11,22.0,3.1389,0.8228,622.9003,576.2499,46.9119
0.11,22.0,3.1389,0.8228,622.9003,576.2499,46.9119
0.11,22.0,3.1389,0.8217,618.1544,571.7315,50.3338
0.11,26.0,3.1389,0.8214,616.958,570.5915,51.1881
0.11,27.0,3.1389,0.8214,616.958,570.5915,51.1881
0.11,29.0,3.1389,0.8208,614.5528,568.2921,52.9001
0.11,29.0,3.1389,0.8208,614.5528,568.2921,52.9001
0.11,29.0,3.1389,0.8208,614.5528,568.2921,52.9001
0.11,32.0,3.1389,0.8199,610.913,564.8028,55.4691
0.11,32.0,3.1389,0.8196,609.691,563.6285,56.3258
0.11,33.0,3.1389,0.8196,609.691,563.6285,56.3258
0.11,33.0,3.1389,0.8196,609.691,563.6285,56.3258
0.11,33.0,3.1389,0.8196,609.691,563.6285,56.3258
0.11,37.0,3.1389,0.8183,604.7568,558.8707,59.7555
0.11,37.0,3.1389,0.8183,604.7568,558.8707,60.6107
0.11,38.0,3.1389,0.818,603.5113,557.6697,60.6107
0.11,38.0,3.1389,0.818,603.5113,557.6697,60.6107
0.11,38.0,3.1389,0.818,599.7452,554.0207,63.1825
0.11,41.0,3.1389,0.817,599.7452,552.7915,64.0398
0.11,42.0,3.1389,0.8167,598.4796,552.7915,64.0398
0.11,43.0,3.1389,0.8164,597.2088,551.5556,64.8971
0.11,43.0,3.1389,0.8164,597.2088,551.5556,64.8971
0.11,43.0,3.1389,0.8164,597.2088,551.5556,64.8971
0.11,47.0,3.1389,0.815,592.0707,546.5406,68.3278
0.11,47.0,3.1389,0.815,592.0707,546.5406,68.3278
0.11,47.0,3.1389,0.815,592.0707,546.5406,68.3278
0.11,49.0,3.1389,0.8143,589.4674,543.9934,70.0403
0.11,50.0,3.1389,0.8139,588.1569,542.7076,70.8971
0.11,51.0,3.1389,0.8136,586.8402,541.4137,71.7539
0.11,51.0,3.3056,0.8167,628.7474,582.2001,42.4321
0.11,17.0,3.3056,0.8164,627.5852,581.1024,43.2863
0.11,18.0,3.3056,0.8164,627.5852,581.1024,43.2863
0.11,19.0,3.3056,0.8161,626.4195,579.9999,44.1409
0.11,19.0,3.3056,0.8156,624.0771,577.781,45.851
0.11,21.0,3.3056,0.8156,622.9003,576.6646,46.7064
0.11,22.0,3.3056,0.8153,622.9003,576.6646,46.7064
0.11,22.0,3.3056,0.8153,622.9003,576.6646,46.7064
0.11,22.0,3.3056,0.8153,622.9003,576.6646,46.7064
0.11,26.0,3.3056,0.8141,618.1544,572.1476,50.1316
0.11,26.0,3.3056,0.8141,618.1544,572.1476,50.1316
0.11,26.0,3.3056,0.8141,618.1544,572.1476,50.1316
0.11,26.0,3.3056,0.8141,618.1544,572.1476,50.1316
0.11,26.0,3.3056,0.8141,618.1544,572.1476,50.1316
0.11,26.0,3.3056,0.8141,612.1306,566.3881,54.4158
0.11,31.0,3.3056,0.8126,612.1306,566.3881,54.4158
0.11,33.0,3.3056,0.8119,609.691,564.0477,56.1296
0.11,33.0,3.3056,0.8116,608.4644,562.8683,56.9872
0.11,34.0,3.3056,0.8116,608.4644,562.8683,56.9872
0.11,35.0,3.3056,0.8113,607.2332,561.6831,57.8449
0.11,35.0,3.3056,0.8113,604.7568,559.2947,59.5608
0.11,37.0,3.3056,0.8106,604.7568,559.2947,59.5608
0.11,38.0,3.3056,0.8103,603.5113,558.0916,60.4188
0.11,40.0,3.3056,0.8096,601.0057,555.6665,62.1351
0.11,40.0,3.3056,0.8096,599.7452,554.4445,62.9932
0.11,41.0,3.3056,0.8093,599.7452,554.4445,62.9932
0.11,42.0,3.3056,0.8089,598.4796,553.216,63.8514
0.11,42.0,3.3056,0.8089,598.4796,553.216,63.8514
0.11,42.0,3.3056,0.8089,598.4796,553.216,63.8514
0.11,42.0,3.3056,0.8089,598.4796,553.216,63.8514
0.11,42.0,3.3056,0.8089,598.4796,553.216,63.8514
0.11,42.0,3.3056,0.8089,598.4796,545.6985,69.0019
0.11,49.0,3.3056,0.8065,589.4674,544.4233,69.8582
0.11,49.0,3.3056,0.8065,589.4674,544.4233,69.8582
0.11,49.0,3.3056,0.8065,589.4674,544.4233,69.8582
0.11,49.0,3.3056,0.8065,589.4674,544.4233,69.8582
0.11,16.0,3.4722,0.8096,629.906,583.6987,41.3711
0.11,16.0,3.4722,0.8096,629.906,583.6987,41.3711
0.11,16.0,3.4722,0.8096,629.906,583.6987,41.3711
0.11,16.0,3.4722,0.8096,629.906,583.6987,41.3711
0.11,16.0,3.4722,0.8096,629.906,578.186,45.6494
0.11,21.0,3.4722,0.8082,622.9003,577.0714,46.5044
0.11,22.0,3.4722,0.8079,622.9003,577.0714,46.5044
0.11,23.0,3.4722,0.8076,621.7197,575.9504,47.3609
0.11,24.0,3.4722,0.8073,620.5352,574.8244,48.2176
0.11,24.0,3.4722,0.8073,620.5352,574.8244,48.2176
0.11,24.0,3.4722,0.8063,616.958,571.4166,50.789
0.11,27.0,3.4722,0.806,615.7575,570.2704,51.6465
0.11,28.0,3.4722,0.806,615.7575,570.2704,51.6465
0.11,29.0,3.4722,0.8057,614.5528,569.119,52.5042
0.11,29.0,3.4722,0.8057,614.5528,569.119,52.5042
0.11,29.0,3.4722,0.8057,614.5528,569.119,52.5042
0.11,32.0,3.4722,0.8047,609.691,564.459,55.9368
0.11,33.0,3.4722,0.8044,609.691,564.459,55.9368
0.11,33.0,3.4722,0.8044,609.691,564.459,55.9368
0.11,33.0,3.4722,0.8044,609.691,564.459,55.9368
0.11,33.0,3.4722,0.8044,609.691,564.459,55.9368
0.11,33.0,3.4722,0.8044,609.691,564.459,55.9368
0.11,33.0,3.4722,0.8044,609.691,564.459,55.9368
0.11,40.0,3.4722,0.8021,601.0057,556.08,61.9494
0.11,40.0,3.4722,0.8021,601.0057,556.08,61.9494
0.11,40.0,3.4722,0.8021,601.0057,556.08,61.9494
0.11,40.0,3.4722,0.8021,601.0057,556.08,61.9494
0.11,40.0,3.4722,0.8021,601.0057,556.08,61.9494
0.11,44.0,3.4722,0.8006,595.9325,551.1537,65.3864
0.11,44.0,3.4722,0.8006,595.9325,551.1537,65.3864
0.11,44.0,3.4722,0.8006,595.9325,547.3907,67.9617
0.11,47.0,3.4722,0.7992,590.772,546.1212,68.8206
0.11,48.0,3.4722,0.7992,590.772,546.1212,68.8206
0.11,48.0,3.4722,0.7992,590.772,546.1212,68.8206
0.11,48.0,3.4722,0.7992,590.772,546.1212,68.8206
0.11,16.0,3.6389,0.8024,629.906,584.0965,41.1677
0.11,16.0,3.6389,0.8024,629.906,583.0037,42.0233
0.11,17.0,3.6389,0.8021,628.7474,583.0037,42.0233
0.11,19.0,3.6389,0.8015,626.4195,580.8043,43.7356
0.11,19.0,3.6389,0.8015,626.4195,580.8043,43.7356
0.11,19.0,3.6389,0.8015,626.4195,580.8043,43.7356
0.11,19.0,3.6389,0.8015,622.9003,577.4707,46.3059
0.11,22.0,3.6389,0.8006,622.9003,577.4707,46.3059
0.11,22.0,3.6389,0.8006,622.9003,577.4707,46.3059
0.11,22.0,3.6389,0.8006,622.9003,577.4707,48.8785
0.11,25.0,3.6389,0.7997,618.1544,572.9582,49.7365
0.11,26.0,3.6389,0.7993,618.1544,572.9582,50.5946
0.11,27.0,3.6389,0.799,616.958,571.8175,50.5946
0.11,27.0,3.6389,0.799,616.958,571.8175,50.5946
0.11,27.0,3.6389,0.799,616.958,571.8175,50.5946
0.11,31.0,3.6389,0.7977,612.1306,567.2006,54.0305
0.11,31.0,3.6389,0.7977,612.1306,567.2006,54.0305
0.11,31.0,3.6389,0.7977,612.1306,567.2006,54.0305
0.11,31.0,3.6389,0.7967,608.4644,563.6837,56.6068
0.11,34.0,3.6389,0.7967,608.4644,563.6837,56.6068
0.11,34.0,3.6389,0.7967,608.4644,563.6837,56.6068
0.11,36.0,3.6389,0.796,605.9974,561.3092,58.3259
0.11,36.0,3.6389,0.796,605.9974,561.3092,58.3259
0.11,36.0,3.6389,0.796,605.9974,561.3092,58.3259
0.11,36.0,3.6389,0.796,605.9974,561.3092,58.3259
0.11,36.0,3.6389,0.796,605.9974,561.3092,58.3259
0.11,36.0,3.6389,0.796,605.9974,561.3092,58.3259
0.11,36.0,3.6389,0.796,605.9974,561.3092,58.3259
0.11,36.0,3.6389,0.796,605.9974,561.3092,58.3259
0.11,36.0,3.6389,0.796,605.9974,561.3092,58.3259
0.11,45.0,3.6389,0.7924,593.3636,549.0635,66.9246
0.11,46.0,3.6389,0.7924,593.3636,549.0635,66.9246
0.11,47.0,3.6389,0.792,592.0707,547.802,67.7845
0.11,49.0,3.6389,0.7913,589.4674,545.257,69.5041
0.11,49.0,3.6389,0.7913,589.4674,543.9735,70.3636
0.11,50.0,3.6389,0.7909,588.1569,543.9735,70.3636
0.11,51.0,3.6389,0.7905,586.8402,542.6822,71.2231
0.11,51.0,3.6389,0.7905,586.8402,542.6822,71.2231
0.11,51.0,3.6389,0.7905,586.8402,542.6822,71.2231
0.11,51.0,3.6389,0.7944,626.4195,581.1955,43.5381
0.11,19.0,3.8056,0.7944,626.4195,580.0893,44.3954
0.11,20.0,3.8056,0.7941,625.2501,580.0893,44.3954
0.11,20.0,3.8056,0.7941,625.2501,580.0893,44.3954
0.11,20.0,3.8056,0.7941,625.2501,580.0893,46.969
0.11,23.0,3.8056,0.7931,621.7197,576.7422,46.969
0.11,23.0,3.8056,0.7925,619.3468,574.4865,48.6859
0.11,25.0,3.8056,0.7925,619.3468,574.4865,48.6859
0.11,25.0,3.8056,0.7925,619.3468,574.4865,48.6859
0.11,25.0,3.8056,0.7925,619.3468,574.4865,48.6859
0.11,28.0,3.8056,0.7915,615.7575,571.0655,52.1222
0.11,29.0,3.8056,0.7912,614.5528,569.9148,52.1222
0.11,29.0,3.8056,0.7912,614.5528,569.9148,52.1222
0.11,29.0,3.8056,0.7912,614.5528,569.9148,52.1222
0.11,32.0,3.8056,0.7902,610.913,566.4304,54.7014
0.11,32.0,3.8056,0.7902,610.913,566.4304,54.7014
0.11,32.0,3.8056,0.7902,610.913,566.4304,54.7014
0.11,32.0,3.8056,0.7902,605.9974,561.7045,58.1436
0.11,36.0,3.8056,0.7888,605.9974,561.7045,58.1436
0.11,36.0,3.8056,0.7888,605.9974,561.7045,58.1436
0.11,36.0,3.8056,0.7888,605.9974,561.7045,58.1436
0.11,36.0,3.8056,0.7888,605.9974,561.7045,58.1436
0.11,40.0,3.8056,0.7873,601.0057,556.8848,61.5866
0.11,40.0,3.8056,0.7866,598.4796,554.4401,63.3065
0.11,42.0,3.8056,0.7866,597.2088,553.2069,64.1672
0.11,43.0,3.8056,0.7862,597.2088,553.2069,64.1672
0.11,44.0,3.8056,0.7858,595.9325,551.9668,65.028
0.11,44.0,3.8056,0.7858,595.9325,551.9668,65.028
0.11,44.0,3.8056,0.7858,595.9325,551.9668,65.028
0.11,44.0,3.8056,0.7858,590.772,546.9348,68.4727
0.11,48.0,3.8056,0.7843,590.772,546.9348,68.4727
0.11,48.0,3.8056,0.7843,590.772,546.9348,68.4727
0.11,48.0,3.8056,0.7843,590.772,546.9348,68.4727
0.11,48.0,3.8056,0.7843,590.772,546.9348,68.4727
0.11,48.0,3.8056,0.7843,628.7474,583.7779,41.6285
0.11,17.0,3.9722,0.7881,628.7474,583.7779,41.6285
0.11,17.0,3.9722,0.7881,628.7474,583.7779,41.6285
0.11,19.0,3.9722,0.7874,626.4195,581.5795,44.202
0.11,20.0,3.9722,0.7871,625.2501,580.4736,44.202
0.11,20.0,3.9722,0.7871,625.2501,580.4736,44.202
0.11,22.0,3.9722,0.7865,622.9003,578.2473,45.9192
0.11,23.0,3.9722,0.7861,621.7197,577.1272,46.778
0.11,23.0,3.9722,0.7861,621.7197,577.1272,46.778
0.11,25.0,3.9722,0.7855,619.3468,574.8721,48.4966
0.11,27.0,3.9722,0.7848,616.958,572.5971,50.216
0.11,27.0,3.9722,0.7848,616.958,572.5971,50.216
0.11,27.0,3.9722,0.7848,616.958,572.5971,50.216
0.11,27.0,3.9722,0.7848,616.958,572.5971,50.216
0.11,30.0,3.9722,0.7838,613.3439,569.1459,52.7965
0.11,32.0,3.9722,0.7831,610.913,566.8182,54.5178
0.11,32.0,3.9722,0.7827,609.691,565.6463,55.3786
0.11,33.0,3.9722,0.7827,609.691,565.6463,55.3786
0.11,34.0,3.9722,0.7824,608.4644,564.4686,56.2396
0.11,34.0,3.9722,0.7817,605.9974,562.0958,57.9621
0.11,36.0,3.9722,0.7817,604.7568,560.9008,58.8233
0.11,37.0,3.9722,0.7813,604.7568,560.9008,58.8233
0.11,38.0,3.9722,0.7809,603.5113,559.6996,59.6847
0.11,38.0,3.9722,0.7809,603.5113,559.6996,59.6847
0.11,38.0,3.9722,0.7809,603.5113,559.6996,59.6847
0.11,38.0,3.9722,0.7809,603.5113,559.6996,59.6847
0.11,38.0,3.9722,0.7809,603.5113,559.6996,59.6847
0.11,38.0,3.9722,0.7809,603.5113,559.6996,64.8561
0.11,44.0,3.9722,0.7783,594.6508,551.1142,65.7161
0.11,45.0,3.9722,0.7783,594.6508,551.1142,65.7161
0.11,46.0,3.9722,0.7779,593.3636,549.861,66.5778
0.11,48.0,3.9722,0.7771,590.772,547.3332,68.301
0.11,48.0,3.9722,0.7771,590.772,547.3332,68.301
0.11,48.0,3.9722,0.7771,590.772,547.3332,68.301
0.11,50.0,3.9722,0.7763,588.1569,544.7762,70.0239
0.11,50.0,3.9722,0.7763,588.1569,544.7762,70.0239
0.11,50.0,3.9722,0.7763,588.1569,544.7762,70.0239
0.11,50.0,3.9722,0.7763,588.1569,544.7762,70.0239
0.11,50.0,3.9722,0.7763,588.1569,544.7762,70.0239
0.11,19.0,4.1389,0.7806,626.4195,581.9567,43.153
0.11,20.0,4.1389,0.7802,625.2501,580.8509,44.0119
0.11,20.0,4.1389,0.7802,625.2501,580.8509,44.0119
0.11,20.0,4.1389,0.7802,625.2501,580.8509,44.0119
0.11,20.0,4.1389,0.7802,625.2501,580.8509,44.0119
0.11,20.0,4.1389,0.7802,625.2501,580.8509,44.0119
0.11,20.0,4.1389,0.7802,625.2501,580.8509,44.0119
0.11,20.0,4.1389,0.7802,625.2501,580.8509,44.0119
0.11,20.0,4.1389,0.7802,625.2501,580.8509,44.0119
0.11,28.0,4.1389,0.7776,615.7575,571.8287,50.8942
0.11,28.0,4.1389,0.7776,615.7575,571.8287,50.8942
0.11,28.0,4.1389,0.7776,615.7575,571.8287,50.8942
